iter,ari,nmi,Loss_total
0,0.0842709513034569,0.1680621909613045,545.9373651977943
1,0.09071538135231413,0.167208064950237,529.2391951835064
2,0.07741164498115584,0.15624444767259585,509.35805014972743
3,0.09364859860269208,0.17059229239943896,492.72507647525526
4,0.08846688368682962,0.1644763632816472,476.41699114749946
5,0.0840101098969673,0.15315078294587434,458.91063534220956
6,0.08070394198061225,0.15483489916622242,447.03781472343195
7,0.08817112610403788,0.15799888519275507,428.0351924332281
8,0.07702780085778574,0.1407366077031034,412.6933498256678
9,0.07880458629973092,0.14749375904964288,399.69352052300917
10,0.08861984865103369,0.15292884735108267,384.8018465362967
11,0.09298520318565577,0.14711178947996784,373.72325485996134
12,0.09196671941999898,0.16131649181001606,361.10374873984784
13,0.08302976421387256,0.15333513834008594,350.77153405727137
14,0.08726822507991185,0.14965447240235946,338.26148493837707
15,0.0916919330481212,0.15054705305335125,322.9756285139629
16,0.09922506170364931,0.15936694729838274,311.9997058608254
17,0.09702418444613359,0.15851867004676232,304.32939174588455
18,0.07385818616092514,0.140401325871803,293.989488563574
19,0.09049067216684185,0.16033947654650446,281.0817918423623
20,0.09058465317810231,0.16010586382186068,271.3961985692176
21,0.08506354879788766,0.14863461247371526,265.4540499435426
22,0.08040700767340767,0.15129613734862393,258.33658752999736
23,0.09314252905471986,0.15198769755380562,250.2183389057608
24,0.086343400108878,0.14811864410055983,242.3295057909305
25,0.0894368912182807,0.15290429893103208,240.59841895182012
26,0.09495249019625247,0.1571768216268741,225.38968649151477
27,0.0910640046966305,0.14799110341320748,217.87879757955824
28,0.0873005756128983,0.14458027902359466,226.5567010145852
29,0.0870248485134768,0.15422801521882157,220.23039362190573
30,0.09527078677527842,0.1549671932951707,199.58511978644
31,0.07729321686237298,0.14186747510399736,195.76636619424957
32,0.0822164816758568,0.14283472419276,190.66652695878128
33,0.08667204674682123,0.1409545251009382,187.2447618729606
34,0.08688270782734694,0.14258739553005656,182.3753178372075
35,0.09316556979934647,0.15526064080174787,175.52978313769688
36,0.08406083900677783,0.1407398252830251,178.03152443700225
37,0.08716951780377821,0.14391371815839155,167.89465256985554
38,0.08845715048364333,0.146113419279812,163.79010075747595
39,0.08314031207159892,0.13977017231973535,160.17176123420805
40,0.08817051650770684,0.13651098929152888,157.24011646267255
41,0.08526272179154618,0.13953818639531798,169.16205710286326
42,0.0761031908467812,0.13460577646798316,150.03222078034239
43,0.07723569800462693,0.14113938978101356,147.09624256123286
44,0.074171306224508,0.1433391224172482,155.14470098667272
45,0.08425353856661863,0.1354760392101326,157.00485047273597
46,0.08662937774203937,0.13884385202730093,155.68380317417552
47,0.07184978608437952,0.1397785069375475,154.28926807681282
48,0.07976410378916844,0.1391071296561729,134.42138160901007
49,0.07795139113304048,0.13579019232235623,132.06337638327506
50,0.06837745600681128,0.13493364740994412,130.10662117261535
51,0.07246964561731928,0.1269836792817068,128.8731187228624
52,0.07342321797912996,0.13585533202106823,129.36765039996678
53,0.07716102071781404,0.14811717991332213,127.20499815699698
54,0.07646534141957823,0.1448323599570059,125.79517251165173
55,0.07675213666065145,0.1416738056207378,124.88297411841708
56,0.08258180524503933,0.137631715930072,125.68035093584679
57,0.08171869816268014,0.13234895546292466,124.52069817087165
58,0.06564423344771245,0.12090021314034909,133.1111366550302
59,0.06570901054888628,0.12678983379115066,119.49944480535513
60,0.08053612600171849,0.13527043213448053,113.8020644040748
61,0.08123182108732542,0.13151504753869367,112.47174084946502
62,0.07625526867921277,0.1275598150107749,113.38418248319016
63,0.08055115247287771,0.14006326918232948,110.34830679052237
64,0.06893809397624559,0.13307127598967566,110.36202551968185
65,0.07430639952893163,0.12360835655869973,108.8258436667232
66,0.08420673892169472,0.12895410903841267,107.74191672057778
67,0.07977290875739251,0.1368633672100687,107.08668941807382
68,0.0861176526962202,0.1428934180308638,106.58638854516437
69,0.08220581038883791,0.13098070111041515,102.71203370623643
70,0.07472521132240784,0.12396230107428467,102.24966705884206
71,0.07662761744649768,0.12570349589056448,101.57761853277097
72,0.08189134349586019,0.13169432540286827,106.3148289040205
73,0.08269209301310468,0.13391304208072066,105.49682575768263
74,0.08587570949473015,0.1329647970216656,104.72080083446475
75,0.08603635208908451,0.13677367873914453,111.0045340526187
76,0.08298305346554223,0.12956415995423712,109.53645761050075
77,0.08197694281014935,0.12877875374618183,108.08030272899641
78,0.07950780317127654,0.12604661581762086,106.50931440186638
79,0.08086329340961965,0.12835773476935733,94.27845264654745
80,0.0733929316615228,0.1282827235965722,96.52572698794775
81,0.08307498892461385,0.12691465292761192,94.89429815567537
82,0.0830992807755149,0.13624669648089832,93.4539414328761
83,0.0791834195371311,0.12938180958834902,92.74049079490692
84,0.06413481995890849,0.1239966796920584,96.12132737055651
85,0.07283787142545693,0.12699104262085,92.73358451098848
86,0.07222702572433153,0.13029172904489453,92.36070591919068
87,0.08004854529116306,0.13198344280651556,91.48994000650917
88,0.06908880260178515,0.11712677197671388,103.17632856755175
89,0.07244294604766686,0.1265935543869514,87.65655286981905
